Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
2024-07-22 15:47:00,15:47:00,CNR3923042669,Success,CID535006,Prime Plus,Indiranagar,Koramangala,207.0,80.0,,,No,,236,UPI,39,4.3,4.0
2024-07-22 15:48:00,15:48:00,CNR6856557708,Canceled by Driver,CID593854,Bike,Electronic City,Vijayanagar,,,,The driver was not moving towards pickup,,,913,,40,,
2024-07-22 15:49:00,15:49:00,CNR5043172233,Success,CID158830,Sedan,Jayanagar,Chamarajpet,75.0,52.0,,,No,,938,Cash,33,3.7,3.7
2024-07-22 15:50:00,15:50:00,CNR6333822840,Success,CID163229,Uber Premier,Whitefield,Yeshwanthpur,144.0,113.0,,,No,,359,Wallet,38,3.6,3.6
2024-07-22 15:50:00,15:50:00,CNR9735111996,Success,CID497956,Prime SUV,MG Road,BTM Layout,55.0,119.0,,,No,,347,UPI,47,3.9,3.1
2024-07-22 15:50:00,15:50:00,CNR9829827185,Canceled by Driver,CID536789,Uber Go,Electronic City,Koramangala,,,,Driver asked to cancel,,,1399,,42,,
2024-07-22 15:51:00,15:51:00,CNR2247187091,Canceled by Driver,CID460224,Prime Plus,BTM Layout,MG Road,,,,Wrong Address,,,161,,31,,
2024-07-22 15:51:00,15:51:00,CNR9235672816,Success,CID398643,Bike,Rajajinagar,HSR Layout,184.0,52.0,,,No,,552,UPI,2,4.3,4.6
2024-07-22 15:52:00,15:52:00,CNR4822797850,Canceled by Customer,CID810899,Auto,Indiranagar,Electronic City,,,Wrong address,,,,178,,38,,
2024-07-22 15:54:00,15:54:00,CNR6703620240,Canceled by Driver,CID680813,Uber Go,Indiranagar,JP Nagar,,,,Personal & Car related issue,,,1190,,15,,
2024-07-22 15:55:00,15:55:00,CNR1037611183,Canceled by Driver,CID601417,Sedan,Koramangala,Rajajinagar,,,,The driver was not moving towards pickup,,,473,,39,,
2024-07-22 15:55:00,15:55:00,CNR6075836407,Success,CID190027,Uber Premier,Magadi Road,BTM Layout,214.0,19.0,,,No,,976,UPI,45,3.5,4.1
2024-07-22 15:55:00,15:55:00,CNR3656270867,Success,CID472864,Sedan,JP Nagar,Ulsoor,130.0,96.0,,,No,,653,Cash,49,4.3,3.9
2024-07-22 15:55:00,15:55:00,CNR1664265146,Canceled by Driver,CID454775,Prime Plus,Sahakar Nagar,Koramangala,,,,Personal & Car related issue,,,1299,,14,,
2024-07-22 15:56:00,15:56:00,CNR9743183007,Success,CID104931,Mini,Yeshwanthpur,Tumkur Road,191.0,82.0,,,No,,1289,UPI,25,4.3,4.9
2024-07-22 15:56:00,15:56:00,CNR7444304330,Success,CID748498,Bike,Chamarajpet,BTM Layout,94.0,41.0,,,No,,483,UPI,6,4.4,3.4
2024-07-22 15:56:00,15:56:00,CNR8467452476,Success,CID824048,Uber Go,Bannerghatta Road,Magadi Road,210.0,35.0,,,No,,141,Cash,13,3.6,3.6
2024-07-22 15:57:00,15:57:00,CNR5409525476,Success,CID625014,Bike,Varthur,Tumkur Road,135.0,44.0,,,No,,498,Debit Card,17,3.9,3.2
2024-07-22 15:58:00,15:58:00,CNR9492574427,Success,CID257092,Bike,Yeshwanthpur,Magadi Road,162.0,80.0,,,Yes,Technical issue,148,UPI,43,4.5,4.4
2024-07-22 15:58:00,15:58:00,CNR8611374931,Success,CID943564,Uber Go,BTM Layout,BTM Layout,74.0,101.0,,,No,,418,Cash,42,4.6,3.5
2024-07-22 15:59:00,15:59:00,CNR4076411314,Success,CID694382,Uber Premier,RT Nagar,Hennur,180.0,90.0,,,No,,484,Debit Card,14,4.5,4.8
2024-07-22 15:59:00,15:59:00,CNR3235704335,Driver Not Found,CID321033,Sedan,Electronic City,Whitefield,,,,,,,401,,20,,
2024-07-22 16:00:00,16:00:00,CNR1378597903,Success,CID226628,Prime Plus,Koramangala,Electronic City,223.0,102.0,,,No,,298,UPI,23,4.6,5.0
2024-07-22 16:00:00,16:00:00,CNR8842186385,Success,CID998145,Prime SUV,JP Nagar,Richmond Town,29.0,76.0,,,No,,153,Wallet,47,4.2,4.0
2024-07-22 16:00:00,16:00:00,CNR3029292693,Success,CID399109,eBike,Electronic City,JP Nagar,103.0,130.0,,,No,,452,Wallet,28,4.2,4.4
2024-07-22 16:01:00,16:01:00,CNR3647933950,Success,CID312414,Uber Premier,Vijayanagar,Vijayanagar,105.0,142.0,,,No,,938,Credit Card,8,4.2,4.6
2024-07-22 16:01:00,16:01:00,CNR3789829081,Success,CID882020,Sedan,Chamarajpet,Sahakar Nagar,264.0,54.0,,,No,,872,Cash,2,4.5,3.7
2024-07-22 16:01:00,16:01:00,CNR8997419848,Success,CID275716,Mini,Electronic City,Hennur,253.0,60.0,,,No,,987,UPI,19,4.3,3.6
2024-07-22 16:02:00,16:02:00,CNR7921425205,Canceled by Customer,CID113009,Sedan,Chamarajpet,Rajajinagar,,,Driver is not moving,,,,1416,,10,,
2024-07-22 16:02:00,16:02:00,CNR7782637588,Success,CID809163,Uber Premier,HSR Layout,Indiranagar,128.0,148.0,,,No,,179,Wallet,15,4.3,3.4
2024-07-22 16:03:00,16:03:00,CNR2714409060,Success,CID193030,Prime SUV,Ulsoor,Rajajinagar,171.0,148.0,,,No,,566,Wallet,40,3.9,4.5
2024-07-22 16:03:00,16:03:00,CNR3679799790,Success,CID543970,Uber Go,HSR Layout,Jayanagar,28.0,37.0,,,No,,1303,Wallet,44,4.1,3.8
2024-07-22 16:03:00,16:03:00,CNR6373735984,Canceled by Customer,CID269266,Sedan,Varthur,Jayanagar,,,Long wait time,,,,670,,42,,
2024-07-22 16:03:00,16:03:00,CNR3177856629,Canceled by Customer,CID467230,Uber Premier,Marathahalli,Sahakar Nagar,,,AC not working,,,,420,,47,,
2024-07-22 16:03:00,16:03:00,CNR8823973218,Success,CID791073,Bike,Whitefield,MG Road,119.0,57.0,,,No,,293,Wallet,48,4.5,4.2
2024-07-22 16:03:00,16:03:00,CNR1043511163,Success,CID326958,Uber Premier,MG Road,BTM Layout,35.0,69.0,,,No,,491,UPI,15,3.8,4.0
2024-07-22 16:04:00,16:04:00,CNR1682171289,Success,CID624814,Mini,Hennur,Whitefield,26.0,51.0,,,No,,371,Wallet,44,4.2,4.1
2024-07-22 16:04:00,16:04:00,CNR3923725479,Success,CID209583,Mini,Electronic City,Indiranagar,55.0,31.0,,,No,,564,Cash,41,4.4,3.7
2024-07-22 16:04:00,16:04:00,CNR8931739478,Success,CID348098,Prime SUV,Bannerghatta Road,Ulsoor,263.0,136.0,,,No,,124,UPI,14,4.0,5.0
2024-07-22 16:04:00,16:04:00,CNR8486141920,Success,CID913726,Bike,Yeshwanthpur,Rajajinagar,108.0,91.0,,,No,,1869,UPI,25,3.7,4.7
2024-07-22 16:04:00,16:04:00,CNR8431841505,Canceled by Driver,CID331018,Prime SUV,Jayanagar,Rajajinagar,,,,Driver asked to cancel,,,416,,45,,
2024-07-22 16:05:00,16:05:00,CNR1420426586,Canceled by Customer,CID749057,Bike,Tumkur Road,Yeshwanthpur,,,Driver is not moving,,,,122,,39,,
2024-07-22 16:05:00,16:05:00,CNR8941473474,Canceled by Customer,CID545230,Prime Sedan,Tumkur Road,Richmond Town,,,Long wait time,,,,343,,49,,
2024-07-22 16:05:00,16:05:00,CNR3278767907,Canceled by Driver,CID203418,Prime SUV,RT Nagar,Rajajinagar,,,,Vehicle breakdown,,,4128,,35,,
2024-07-22 16:05:00,16:05:00,CNR1108782955,Success,CID882258,eBike,Ulsoor,BTM Layout,238.0,40.0,,,No,,1966,UPI,3,3.0,3.7
2024-07-22 16:05:00,16:05:00,CNR7397005633,Canceled by Customer,CID793099,Sedan,Bannerghatta Road,JP Nagar,,,AC not working,,,,345,,15,,
2024-07-22 16:06:00,16:06:00,CNR6965477494,Canceled by Driver,CID684921,eBike,Indiranagar,Hennur,,,,Personal & Car related issue,,,413,,5,,
2024-07-22 16:06:00,16:06:00,CNR9962853508,Canceled by Customer,CID812354,Prime Plus,Sahakar Nagar,Bannerghatta Road,,,Long wait time,,,,595,,47,,
2024-07-22 16:06:00,16:06:00,CNR1941250373,Success,CID660281,Uber Premier,Jayanagar,BTM Layout,269.0,113.0,,,No,,395,Cash,38,3.3,4.7
2024-07-22 16:06:00,16:06:00,CNR5220858471,Driver Not Found,CID944708,Sedan,Koramangala,Marathahalli,,,,,,,727,,27,,
2024-07-22 16:07:00,16:07:00,CNR8817145886,Canceled by Customer,CID435443,Mini,Magadi Road,BTM Layout,,,Wrong address,,,,316,,19,,
2024-07-22 16:08:00,16:08:00,CNR1363022249,Driver Not Found,CID123426,Prime SUV,Magadi Road,Yeshwanthpur,,,,,,,283,,28,,
2024-07-22 16:08:00,16:08:00,CNR1218336894,Success,CID667783,Prime SUV,Chamarajpet,Vijayanagar,199.0,146.0,,,Yes,Technical issue,191,Debit Card,40,3.8,3.9
2024-07-22 16:08:00,16:08:00,CNR3438799540,Canceled by Customer,CID227047,Prime SUV,Sahakar Nagar,Richmond Town,,,Wrong address,,,,369,,3,,
2024-07-22 16:08:00,16:08:00,CNR9209283983,Success,CID226208,eBike,Magadi Road,Marathahalli,263.0,81.0,,,No,,590,UPI,43,4.3,4.1
2024-07-22 16:08:00,16:08:00,CNR5472653186,Success,CID370746,Uber Go,Tumkur Road,Ulsoor,218.0,55.0,,,No,,319,Cash,1,3.8,4.4
2024-07-22 16:09:00,16:09:00,CNR4487069908,Success,CID804287,eBike,BTM Layout,Varthur,276.0,85.0,,,No,,606,UPI,47,3.5,4.5
2024-07-22 16:09:00,16:09:00,CNR9192533334,Success,CID709846,Sedan,RT Nagar,Marathahalli,187.0,106.0,,,No,,207,Credit Card,34,4.7,3.2
2024-07-22 16:09:00,16:09:00,CNR6414237900,Success,CID539972,Uber Premier,Electronic City,Rajajinagar,220.0,96.0,,,No,,631,Wallet,38,4.5,4.1
2024-07-22 16:09:00,16:09:00,CNR9634038807,Success,CID747757,Prime Plus,Varthur,JP Nagar,104.0,16.0,,,No,,291,UPI,2,4.3,4.3
2024-07-22 16:10:00,16:10:00,CNR6014556276,Driver Not Found,CID207857,Prime Sedan,Ulsoor,BTM Layout,,,,,,,431,,33,,
2024-07-22 16:10:00,16:10:00,CNR3057067021,Driver Not Found,CID820845,Mini,Bannerghatta Road,Koramangala,,,,,,,489,,47,,
2024-07-22 16:10:00,16:10:00,CNR1250834030,Success,CID791888,Uber Premier,HSR Layout,Vijayanagar,136.0,91.0,,,No,,1379,Debit Card,17,4.0,3.7
2024-07-22 16:11:00,16:11:00,CNR1607421115,Canceled by Driver,CID752481,Mini,Rajajinagar,Ulsoor,,,,Driver asked to cancel,,,540,,50,,
2024-07-22 16:12:00,16:12:00,CNR8205670543,Success,CID319803,Sedan,MG Road,MG Road,234.0,113.0,,,No,,555,Cash,46,4.1,3.5
2024-07-22 16:12:00,16:12:00,CNR6610425832,Canceled by Driver,CID549485,Prime SUV,Jayanagar,Hennur,,,,Driver asked to cancel,,,2140,,46,,
2024-07-22 16:12:00,16:12:00,CNR5534703130,Success,CID430375,Prime Sedan,Sahakar Nagar,Vijayanagar,215.0,31.0,,,No,,468,Wallet,14,4.1,3.9
2024-07-22 16:13:00,16:13:00,CNR4597877943,Success,CID793561,Bike,Electronic City,JP Nagar,206.0,102.0,,,Yes,Vehicle breakdown,208,Wallet,38,4.1,4.2
2024-07-22 16:14:00,16:14:00,CNR3756991197,Success,CID789805,Bike,RT Nagar,Bannerghatta Road,172.0,113.0,,,No,,356,Cash,20,3.8,3.4
2024-07-22 16:14:00,16:14:00,CNR7268890224,Driver Not Found,CID108820,eBike,Jayanagar,Sahakar Nagar,,,,,,,422,,2,,
2024-07-22 16:15:00,16:15:00,CNR6947367520,Success,CID801425,Bike,Tumkur Road,Marathahalli,175.0,34.0,,,No,,481,Cash,1,3.8,3.8
2024-07-22 16:15:00,16:15:00,CNR3064776837,Canceled by Customer,CID450373,eBike,Rajajinagar,MG Road,,,Change of plans,,,,843,,15,,
2024-07-22 16:17:00,16:17:00,CNR4077853490,Canceled by Driver,CID488595,Sedan,Marathahalli,Vijayanagar,,,,Personal & Car related issue,,,655,,50,,
2024-07-22 16:18:00,16:18:00,CNR1004276640,Success,CID560414,Uber Premier,JP Nagar,Marathahalli,84.0,54.0,,,No,,433,Wallet,49,3.7,3.8
2024-07-22 16:18:00,16:18:00,CNR3092351205,Canceled by Customer,CID263055,Bike,Rajajinagar,Electronic City,,,AC not working,,,,939,,20,,
2024-07-22 16:18:00,16:18:00,CNR9157725333,Success,CID447191,Mini,Electronic City,Whitefield,185.0,109.0,,,No,,280,Debit Card,27,4.4,4.2
2024-07-22 16:18:00,16:18:00,CNR8401123177,Canceled by Customer,CID440900,Mini,Jayanagar,Sahakar Nagar,,,Change of plans,,,,828,,44,,
2024-07-22 16:19:00,16:19:00,CNR8713952630,Success,CID456435,eBike,Electronic City,Ulsoor,266.0,73.0,,,No,,764,Cash,49,3.8,3.6
2024-07-22 16:20:00,16:20:00,CNR1593355090,Success,CID950723,Uber Go,Electronic City,Vijayanagar,120.0,143.0,,,No,,152,Debit Card,36,4.1,4.1
2024-07-22 16:20:00,16:20:00,CNR6658021129,Success,CID193703,Prime Sedan,RT Nagar,Hennur,245.0,67.0,,,No,,269,UPI,19,4.0,3.3
2024-07-22 16:20:00,16:20:00,CNR6478445814,Success,CID906485,Sedan,BTM Layout,MG Road,227.0,136.0,,,No,,578,UPI,48,3.9,3.9
2024-07-22 16:22:00,16:22:00,CNR6927804273,Success,CID851609,Uber Go,MG Road,Ulsoor,278.0,76.0,,,Yes,Other,401,UPI,30,3.8,3.3
2024-07-22 16:22:00,16:22:00,CNR3382819489,Success,CID955242,Prime Plus,Varthur,Tumkur Road,45.0,86.0,,,No,,215,UPI,21,3.8,3.6
2024-07-22 16:22:00,16:22:00,CNR9776196893,Success,CID658008,Uber Premier,Electronic City,Bannerghatta Road,118.0,143.0,,,No,,840,Cash,4,4.2,3.6
2024-07-22 16:23:00,16:23:00,CNR5199236868,Success,CID180645,Uber Go,Sahakar Nagar,Rajajinagar,125.0,141.0,,,No,,2411,Cash,44,3.5,4.3
2024-07-22 16:24:00,16:24:00,CNR1668417371,Success,CID763033,Auto,JP Nagar,Ulsoor,141.0,58.0,,,No,,1430,Cash,22,4.2,4.5
2024-07-22 16:24:00,16:24:00,CNR6851095763,Success,CID907471,Prime SUV,HSR Layout,Hennur,277.0,142.0,,,No,,1310,Cash,6,3.8,3.6
2024-07-22 16:24:00,16:24:00,CNR1288085573,Success,CID365634,Uber Go,Rajajinagar,Richmond Town,194.0,42.0,,,No,,496,UPI,22,3.9,4.3
2024-07-22 16:25:00,16:25:00,CNR6703866700,Success,CID408556,Prime Sedan,Varthur,JP Nagar,149.0,139.0,,,No,,355,UPI,38,3.4,2.7
2024-07-22 16:25:00,16:25:00,CNR1371555548,Success,CID361549,Prime SUV,Chamarajpet,Hennur,184.0,49.0,,,No,,800,Wallet,41,3.9,3.8
2024-07-22 16:26:00,16:26:00,CNR1877733180,Canceled by Customer,CID183022,Uber Go,RT Nagar,Sahakar Nagar,,,Driver is not moving,,,,425,,50,,
2024-07-22 16:26:00,16:26:00,CNR4336405389,Success,CID968563,Prime SUV,Richmond Town,BTM Layout,143.0,20.0,,,No,,303,Cash,34,3.6,3.5
2024-07-22 16:26:00,16:26:00,CNR4059952369,Canceled by Driver,CID225647,Bike,RT Nagar,Richmond Town,,,,Vehicle breakdown,,,305,,49,,
2024-07-22 16:27:00,16:27:00,CNR2398178603,Success,CID535083,Prime Plus,Koramangala,Sahakar Nagar,39.0,40.0,,,No,,992,Debit Card,18,4.5,4.0
2024-07-22 16:28:00,16:28:00,CNR5822789954,Success,CID777035,Uber Go,Hennur,Varthur,143.0,42.0,,,No,,145,Debit Card,44,3.3,4.3
2024-07-22 16:28:00,16:28:00,CNR5550765718,Driver Not Found,CID309003,Sedan,Hennur,JP Nagar,,,,,,,476,,0,,
2024-07-22 16:28:00,16:28:00,CNR6927007272,Success,CID544948,Mini,Indiranagar,Varthur,199.0,42.0,,,No,,1163,Cash,0,3.6,4.9
2024-07-22 16:29:00,16:29:00,CNR6170106075,Canceled by Driver,CID587954,Sedan,Marathahalli,JP Nagar,,,,The driver was not moving towards pickup,,,351,,7,,
2024-07-22 16:30:00,16:30:00,CNR7053443807,Success,CID353862,Mini,Marathahalli,Rajajinagar,21.0,33.0,,,No,,335,Debit Card,33,3.9,3.3
2024-07-22 16:30:00,16:30:00,CNR9506428913,Success,CID370237,Auto,Rajajinagar,Ulsoor,256.0,106.0,,,No,,1638,Debit Card,13,3.7,4.3
2024-07-22 16:31:00,16:31:00,CNR1828084535,Success,CID879206,Auto,Marathahalli,HSR Layout,120.0,130.0,,,No,,709,UPI,46,2.9,4.5
2024-07-22 16:31:00,16:31:00,CNR7569850607,Success,CID498586,Prime SUV,RT Nagar,Varthur,49.0,17.0,,,No,,1992,UPI,6,3.5,3.8
2024-07-22 16:31:00,16:31:00,CNR5548563287,Canceled by Driver,CID389757,Uber Go,MG Road,Tumkur Road,,,,Vehicle breakdown,,,2511,,42,,
2024-07-22 16:31:00,16:31:00,CNR4141091282,Canceled by Driver,CID616998,Uber Premier,Marathahalli,BTM Layout,,,,Vehicle breakdown,,,572,,12,,
2024-07-22 16:32:00,16:32:00,CNR2028401046,Canceled by Driver,CID456899,eBike,Bannerghatta Road,Rajajinagar,,,,Vehicle breakdown,,,419,,15,,
2024-07-22 16:32:00,16:32:00,CNR7455553699,Success,CID679715,Uber Go,Yeshwanthpur,Whitefield,135.0,113.0,,,No,,263,Cash,4,3.9,4.1
2024-07-22 16:32:00,16:32:00,CNR2169869874,Success,CID857177,Mini,JP Nagar,MG Road,69.0,82.0,,,No,,363,UPI,16,4.2,3.5
2024-07-22 16:32:00,16:32:00,CNR6225948801,Success,CID652081,Mini,Indiranagar,HSR Layout,167.0,94.0,,,No,,297,Cash,19,2.8,5.0
2024-07-22 16:33:00,16:33:00,CNR3824004907,Canceled by Driver,CID494116,Uber Go,Magadi Road,Marathahalli,,,,The driver was not moving towards pickup,,,494,,27,,
2024-07-22 16:33:00,16:33:00,CNR3512914815,Driver Not Found,CID238177,Prime SUV,Indiranagar,Varthur,,,,,,,330,,37,,
2024-07-22 16:34:00,16:34:00,CNR2117809720,Success,CID482822,Mini,Hennur,MG Road,37.0,72.0,,,No,,843,Cash,50,3.9,4.7
2024-07-22 16:34:00,16:34:00,CNR8897581566,Driver Not Found,CID158905,Auto,Vijayanagar,Jayanagar,,,,,,,221,,8,,
2024-07-22 16:34:00,16:34:00,CNR5337327704,Success,CID121205,Sedan,Koramangala,Bannerghatta Road,28.0,48.0,,,No,,404,Cash,31,4.2,3.4
2024-07-22 16:34:00,16:34:00,CNR6635476226,Success,CID853485,Mini,Yeshwanthpur,HSR Layout,137.0,141.0,,,No,,274,UPI,32,4.2,4.2
2024-07-22 16:34:00,16:34:00,CNR3716400605,Canceled by Driver,CID820875,eBike,Magadi Road,MG Road,,,,The driver was not moving towards pickup,,,462,,19,,
2024-07-22 16:34:00,16:34:00,CNR4480764902,Canceled by Driver,CID312649,Prime SUV,Rajajinagar,Hennur,,,,Vehicle breakdown,,,576,,26,,
2024-07-22 16:35:00,16:35:00,CNR2185919477,Canceled by Driver,CID971150,Auto,Vijayanagar,MG Road,,,,Vehicle breakdown,,,100,,0,,
2024-07-22 16:35:00,16:35:00,CNR7174507365,Success,CID220795,Prime SUV,Jayanagar,Magadi Road,125.0,109.0,,,No,,272,UPI,28,4.2,3.7
2024-07-22 16:35:00,16:35:00,CNR9253113781,Success,CID789172,Uber Premier,Electronic City,Koramangala,136.0,86.0,,,No,,706,Cash,1,3.5,3.4
2024-07-22 16:36:00,16:36:00,CNR6928677456,Canceled by Customer,CID557493,Uber Premier,Chamarajpet,RT Nagar,,,Long wait time,,,,420,,16,,
2024-07-22 16:36:00,16:36:00,CNR9072797620,Success,CID742938,Prime SUV,Whitefield,Yeshwanthpur,83.0,12.0,,,No,,841,Cash,27,3.8,4.3
2024-07-22 16:37:00,16:37:00,CNR1109762300,Success,CID219048,Mini,Yeshwanthpur,Hennur,183.0,32.0,,,No,,446,Debit Card,50,3.2,4.2
2024-07-22 16:38:00,16:38:00,CNR6420141175,Success,CID364303,Prime Plus,Vijayanagar,Electronic City,149.0,121.0,,,No,,821,Credit Card,37,3.7,4.5
2024-07-22 16:38:00,16:38:00,CNR1897372683,Canceled by Driver,CID263727,Uber Premier,Sahakar Nagar,Yeshwanthpur,,,,Driver asked to cancel,,,689,,20,,
2024-07-22 16:38:00,16:38:00,CNR1614925379,Canceled by Driver,CID318584,Prime Plus,Richmond Town,Marathahalli,,,,Vehicle breakdown,,,446,,50,,
2024-07-22 16:39:00,16:39:00,CNR9554485756,Canceled by Driver,CID933562,Prime SUV,Jayanagar,MG Road,,,,The driver was not moving towards pickup,,,737,,10,,
2024-07-22 16:39:00,16:39:00,CNR9360821573,Driver Not Found,CID142596,Prime Plus,Whitefield,JP Nagar,,,,,,,686,,9,,
2024-07-22 16:39:00,16:39:00,CNR8399780258,Canceled by Driver,CID700434,Sedan,Bannerghatta Road,Magadi Road,,,,The driver was not moving towards pickup,,,680,,35,,
2024-07-22 16:39:00,16:39:00,CNR5516695779,Success,CID496607,Sedan,Marathahalli,Yeshwanthpur,157.0,62.0,,,No,,2532,UPI,20,3.6,4.9
2024-07-22 16:39:00,16:39:00,CNR5996938252,Success,CID220871,Uber Premier,Yeshwanthpur,Indiranagar,185.0,43.0,,,No,,1258,UPI,9,4.6,4.1
2024-07-22 16:40:00,16:40:00,CNR7184975315,Success,CID253067,Auto,Chamarajpet,BTM Layout,177.0,115.0,,,No,,1082,Credit Card,28,4.1,3.5
2024-07-22 16:40:00,16:40:00,CNR8350154471,Success,CID958197,Prime Plus,HSR Layout,Yeshwanthpur,119.0,64.0,,,No,,853,Wallet,38,4.1,3.3
2024-07-22 16:40:00,16:40:00,CNR7186342658,Success,CID455859,Prime SUV,Richmond Town,Jayanagar,138.0,45.0,,,No,,507,Wallet,31,4.1,4.8
2024-07-22 16:40:00,16:40:00,CNR1541569787,Success,CID694630,Auto,Jayanagar,Rajajinagar,275.0,131.0,,,No,,2131,Debit Card,20,4.5,4.1
2024-07-22 16:40:00,16:40:00,CNR2703394422,Canceled by Driver,CID114829,Uber Go,Vijayanagar,Hennur,,,,The driver was not moving towards pickup,,,282,,4,,
2024-07-22 16:41:00,16:41:00,CNR7128716742,Canceled by Driver,CID130617,eBike,Chamarajpet,Indiranagar,,,,Vehicle breakdown,,,2583,,45,,
2024-07-22 16:41:00,16:41:00,CNR5791288464,Success,CID594964,Auto,Hennur,Tumkur Road,141.0,118.0,,,No,,658,UPI,43,4.2,4.9
2024-07-22 16:42:00,16:42:00,CNR1918044564,Success,CID760075,Prime SUV,Marathahalli,Vijayanagar,236.0,144.0,,,No,,457,Credit Card,33,4.1,4.5
2024-07-22 16:42:00,16:42:00,CNR5696060009,Success,CID138241,Prime Sedan,Richmond Town,JP Nagar,105.0,79.0,,,No,,581,UPI,16,4.3,4.1
2024-07-22 16:42:00,16:42:00,CNR7310644374,Canceled by Driver,CID122649,Prime Plus,Whitefield,Richmond Town,,,,Vehicle breakdown,,,382,,13,,
2024-07-22 16:43:00,16:43:00,CNR5703148017,Success,CID751285,Prime Sedan,Whitefield,HSR Layout,104.0,42.0,,,No,,390,Cash,3,3.5,3.7
2024-07-22 16:43:00,16:43:00,CNR2429082315,Canceled by Customer,CID938744,eBike,Richmond Town,Rajajinagar,,,Long wait time,,,,335,,3,,
2024-07-22 16:44:00,16:44:00,CNR5221777178,Canceled by Customer,CID743981,Sedan,JP Nagar,Chamarajpet,,,Change of plans,,,,865,,13,,
2024-07-22 16:44:00,16:44:00,CNR3863773718,Canceled by Driver,CID988189,Prime Plus,Ulsoor,Magadi Road,,,,Driver asked to cancel,,,196,,41,,
2024-07-22 16:44:00,16:44:00,CNR7502169428,Success,CID817275,Sedan,Magadi Road,BTM Layout,120.0,70.0,,,No,,399,UPI,23,3.6,5.0
2024-07-22 16:44:00,16:44:00,CNR3440243386,Canceled by Driver,CID660683,Prime Sedan,Electronic City,Rajajinagar,,,,Vehicle breakdown,,,693,,45,,
2024-07-22 16:45:00,16:45:00,CNR2299187218,Canceled by Driver,CID172836,Bike,RT Nagar,Marathahalli,,,,Vehicle breakdown,,,213,,46,,
2024-07-22 16:45:00,16:45:00,CNR6621002970,Success,CID374035,Uber Premier,BTM Layout,Jayanagar,204.0,69.0,,,No,,1300,UPI,49,3.4,4.6
2024-07-22 16:45:00,16:45:00,CNR6774181101,Success,CID677444,eBike,Rajajinagar,Marathahalli,53.0,118.0,,,No,,706,UPI,29,4.6,3.3
2024-07-22 16:46:00,16:46:00,CNR2476808996,Canceled by Customer,CID896844,Auto,Richmond Town,Electronic City,,,Change of plans,,,,863,,5,,
2024-07-22 16:46:00,16:46:00,CNR4105679129,Success,CID925211,Prime Plus,JP Nagar,Whitefield,50.0,56.0,,,No,,910,UPI,30,4.0,4.0
2024-07-22 16:46:00,16:46:00,CNR1018941418,Success,CID672629,Bike,JP Nagar,Rajajinagar,33.0,83.0,,,No,,519,Cash,14,4.8,4.2
2024-07-22 16:46:00,16:46:00,CNR4763398100,Driver Not Found,CID289825,Uber Go,Electronic City,Chamarajpet,,,,,,,419,,45,,
2024-07-22 16:46:00,16:46:00,CNR5327764529,Success,CID791789,Sedan,Koramangala,Indiranagar,267.0,138.0,,,No,,320,UPI,46,4.6,4.1
2024-07-22 16:47:00,16:47:00,CNR4533884760,Driver Not Found,CID669539,Prime Plus,Tumkur Road,Marathahalli,,,,,,,680,,30,,
2024-07-22 16:48:00,16:48:00,CNR2627164542,Success,CID374437,Prime Sedan,Indiranagar,Yeshwanthpur,189.0,34.0,,,No,,661,UPI,47,4.1,4.1
2024-07-22 16:48:00,16:48:00,CNR9918260819,Success,CID168551,eBike,Electronic City,Vijayanagar,186.0,138.0,,,No,,435,Debit Card,23,3.8,4.2
2024-07-22 16:49:00,16:49:00,CNR6924320868,Success,CID892050,Bike,Vijayanagar,Marathahalli,151.0,113.0,,,No,,198,UPI,38,4.6,4.2
2024-07-22 16:49:00,16:49:00,CNR5686573377,Success,CID887836,Prime Sedan,Rajajinagar,MG Road,140.0,102.0,,,No,,434,UPI,41,4.2,3.6
2024-07-22 16:50:00,16:50:00,CNR8616889891,Success,CID439045,Auto,HSR Layout,Richmond Town,227.0,124.0,,,No,,1646,Debit Card,10,4.9,3.8
2024-07-22 16:50:00,16:50:00,CNR3383155425,Success,CID480233,Uber Premier,Rajajinagar,JP Nagar,131.0,19.0,,,No,,460,UPI,27,4.3,4.9
2024-07-22 16:50:00,16:50:00,CNR2436279009,Canceled by Driver,CID945619,Mini,Yeshwanthpur,Tumkur Road,,,,Driver asked to cancel,,,435,,30,,
2024-07-22 16:51:00,16:51:00,CNR4978425032,Canceled by Customer,CID233770,Prime Sedan,JP Nagar,Varthur,,,AC not working,,,,472,,1,,
2024-07-22 16:51:00,16:51:00,CNR8199910778,Driver Not Found,CID997116,Prime Sedan,Bannerghatta Road,Bannerghatta Road,,,,,,,1427,,40,,
2024-07-22 16:51:00,16:51:00,CNR7173969852,Success,CID669796,Uber Premier,RT Nagar,Magadi Road,77.0,150.0,,,No,,816,Credit Card,3,4.0,4.0
2024-07-22 16:54:00,16:54:00,CNR3316073717,Success,CID530817,Sedan,Ulsoor,Electronic City,187.0,71.0,,,No,,560,UPI,47,3.9,3.0
